entity_id,canonical_name,pan,city,state,pincode,source_system_count,resolution_quality,sample_decision_reason
ENT-2259,Pioneer Solutions Pvt Ltd,TTMKU0880P,Ahmedabad,GJ,,3,1.0,Exact PAN match
ENT-2260,Prime Industries Limited,TTSEB7730Q,Hyderabad,TS,,7,0.9857142857142858,Exact PAN match
ENT-2261,Global Industries Pvt Ltd,TTTUN8063L,Ahmedabad,GJ,,5,1.0,Exact PAN match
ENT-2262,Om Industries LLP,TTYUL1394Y,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-2263,Metro Solutions Limited,TUMNM1779Y,Chennai,TN,,5,0.96,Exact PAN match
ENT-2264,Om Technologies Limited,TVFZX3700C,Ahmedabad,GJ,,7,0.9857142857142858,Exact PAN match
ENT-2265,Tech Corp Pvt Ltd,TVLHF7877B,Delhi,DL,,3,1.0,Exact PAN match
ENT-2266,Metro Traders Pvt Ltd,TVOOG4386A,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-2267,Metro Traders LLP,TWBQT9947U,Delhi,DL,,5,0.96,Exact PAN match
ENT-2268,Balaji Traders Pvt Ltd,TWVLX7917U,Pune,MH,,4,1.0,Exact PAN match
ENT-2269,Tech Industries LLP,TWXBU9651L,Bengaluru,KA,,8,0.9625,Exact PAN match
ENT-2270,Acme Technologies Pvt Ltd,TWZWH7256W,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-2271,Shree Industries Limited,TXESN2535K,Pune,MH,,4,0.975,Exact PAN match
ENT-2272,Sunrise Corp Pvt Ltd,TXGYQ1831R,Mumbai,MH,,7,1.0,Exact PAN match
ENT-2273,Pioneer Solutions Pvt Ltd,TXXWV0084T,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-2274,Dynamic Corp Pvt Ltd,TXXZM4608E,Chennai,TN,,5,1.0,Exact PAN match
ENT-2275,APEX ENTERPRISES LLP,TYCLK0887D,Bengaluru,KA,,8,0.9625,Exact PAN match
ENT-2276,Pioneer Corp Limited,TYESX6526J,Bengaluru,KA,,9,0.9666666666666666,Exact PAN match
ENT-2277,Global Logistics LLP,TYPCJ8891Q,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-2278,Balaji Solutions LLP,TZBRG5671B,Pune,MH,,9,0.9666666666666666,Exact PAN match
ENT-2279,Sunrise Traders LLP,TZCYN1658J,Delhi,DL,,10,0.97,Exact PAN match
ENT-2280,Shree Traders Limited,TZDWW1489L,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-2281,Acme Industries Limited,TZEYX2925C,Mumbai,MH,,9,0.9777777777777779,Exact PAN match
ENT-2282,Dynamic Industries Pvt Ltd,TZIYS2551K,Pune,MH,,4,1.0,Exact PAN match
ENT-2283,Metro Traders Pvt Ltd,TZPKK4782G,Pune,MH,,4,1.0,Exact PAN match
ENT-2284,Apex Traders Limited,TZQMH9091F,Mumbai,MH,,8,0.9625,Exact PAN match
ENT-2285,APEX CORP LLP,TZVDV8966P,Pune,MH,,7,0.9571428571428572,Exact PAN match
ENT-2286,Prime Enterprises Limited,TZXWG9015Q,Mumbai,MH,,6,1.0,Exact PAN match
ENT-2287,Om Logistics Pvt Ltd,UARAX3448T,Chennai,TN,,5,1.0,Exact PAN match
ENT-2288,Balaji Fabrication Pvt Ltd,UASBE3233M,Ahmedabad,GJ,,5,1.0,Exact PAN match
ENT-2289,Global Fabrication LLP,UASZM7946L,Pune,MH,,9,0.9666666666666666,Exact PAN match
ENT-2290,Pioneer Solutions Pvt Ltd,UAUEO9705U,Delhi,DL,,4,1.0,Exact PAN match
ENT-2291,Balaji Logistics Limited,UAVRM6379L,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-2292,Dynamic Corp Pvt Ltd,UAXUJ5491O,Pune,MH,,5,1.0,Exact PAN match
ENT-2293,Dynamic Corp Limited,UAYOQ6792Z,Bengaluru,KA,,8,0.9875,Exact PAN match
ENT-2294,Tech Ventures Limited,UBMHM0182F,Mumbai,MH,,6,0.9666666666666667,Exact PAN match
ENT-2295,Shree Solutions Pvt Ltd,UCCEI2901N,Delhi,DL,,4,1.0,Exact PAN match
ENT-2296,Metro Solutions Pvt Ltd,UCGOM5702H,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-2297,Shree Technologies Limited,UCHFM0744F,Ahmedabad,GJ,,5,0.9800000000000001,Exact PAN match
ENT-2298,Stellar Industries Limited,UCPEA9050D,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-2299,Stellar Technologies LLP,UCQFM7002N,Hyderabad,TS,,8,0.975,Exact PAN match
ENT-2300,TECH FABRICATION LIMITED,UCTUO5669W,Mumbai,MH,,6,0.9500000000000001,Exact PAN match
ENT-2301,Acme Ventures LLP,UCTXF9369E,Ahmedabad,GJ,,6,0.9833333333333334,Exact PAN match
ENT-2302,Tech Fabrication Pvt Ltd,UCWDU3433I,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-2303,Pioneer Solutions LLP,UDCTD1668F,Chennai,TN,,9,0.9777777777777779,Exact PAN match
ENT-2304,Prime Ventures LLP,UDKKF2971V,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-2305,Prime Fabrication Pvt Ltd,UDMJT4411N,Delhi,DL,,4,1.0,Exact PAN match
ENT-2306,Apex Logistics Pvt Ltd,UDSYH7266S,Bengaluru,KA,,3,1.0,Exact PAN match
ENT-2307,SUNRISE TRADERS LLP,UDUCD5003Q,Ahmedabad,GJ,,5,0.96,Exact PAN match
ENT-2308,Global Enterprises Pvt Ltd,UDWRP1360D,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-2309,Tech Enterprises Pvt Ltd,UEHDZ8833L,Pune,MH,,7,1.0,Exact PAN match
ENT-2310,Sunrise Technologies LLP,UEMMW2869W,Pune,MH,,9,0.9666666666666666,Exact PAN match
ENT-2311,Dynamic Corp Pvt Ltd,UEMVR3011J,Mumbai,MH,,4,1.0,Exact PAN match
ENT-2312,Balaji Technologies Pvt Ltd,UEUJK8938P,Pune,MH,,5,1.0,Exact PAN match
ENT-2313,Global Logistics LLP,UEUPT1002H,Bengaluru,KA,,7,0.9857142857142858,Exact PAN match
ENT-2314,Stellar Enterprises Limited,UFJLI9887N,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-2315,Om Solutions Limited,UFUDV1595W,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-2316,Om Fabrication Pvt Ltd,UGCBV5274A,Bengaluru,KA,,6,1.0,Exact PAN match
ENT-2317,Om Industries Limited,UGINF4508T,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-2318,Apex Logistics Pvt Ltd,UGKRD4272R,Delhi,DL,,6,1.0,Exact PAN match
ENT-2319,Pioneer Fabrication Pvt Ltd,UGMAE9245I,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-2320,Sunrise Ventures Limited,UGMJO7516E,Mumbai,MH,,7,0.9857142857142858,Exact PAN match
ENT-2321,Shree Technologies LLP,UGPGS8399Y,Pune,MH,,8,0.9625,Exact PAN match
ENT-2322,Stellar Ventures LLP,UGZSQ5157M,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-2323,Global Logistics Pvt Ltd,UHAEZ2904I,Pune,MH,,4,1.0,Exact PAN match
ENT-2324,Global Technologies LLP,UHCGH1390L,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-2325,Metro Industries Limited,UHFTD0202G,Ahmedabad,GJ,,10,0.97,Exact PAN match
ENT-2326,Prime Ventures Pvt Ltd,UHHPN5190J,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-2327,Prime Traders Pvt Ltd,UHTWO5970P,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-2328,Tech Fabrication Limited,UHWJI8866M,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-2329,Stellar Ventures LLP,UIHBX9315K,Mumbai,MH,,6,0.9833333333333334,Exact PAN match
ENT-2330,APEX INDUSTRIES LIMITED,UIRZW7197Z,Chennai,TN,,7,0.9571428571428572,Exact PAN match
ENT-2331,Tech Enterprises Limited,UISEE7341B,Pune,MH,,4,0.975,Exact PAN match
ENT-2332,Stellar Solutions Pvt Ltd,UIWUH7109S,Pune,MH,,5,1.0,Exact PAN match
ENT-2333,Dynamic Industries LLP,UIWXZ2105N,ahmedabad,gj,,7,0.9714285714285714,Exact PAN match
ENT-2334,Pioneer Logistics Limited,UIXHF1464U,Chennai,TN,,7,0.9857142857142858,Exact PAN match
ENT-2335,Prime Ventures LLP,UJDLY7921J,Mumbai,MH,,7,0.9571428571428572,Exact PAN match
ENT-2336,Global Corp Limited,UJFFF6209W,Hyderabad,TS,,6,0.9666666666666667,Exact PAN match
ENT-2337,Prime Corp Pvt Ltd,UJJKY8360W,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-2338,Stellar Industries Limited,UJOGC8662M,Mumbai,MH,,7,0.9571428571428572,Exact PAN match
ENT-2339,Metro Traders Pvt Ltd,UJRMF8406B,Chennai,TN,,5,1.0,Exact PAN match
ENT-2340,Dynamic Industries Pvt Ltd,UJWZB0794P,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-2341,Sunrise Ventures LLP,UJYJH6509P,Pune,MH,,9,0.9666666666666666,Exact PAN match
ENT-2342,Shree Enterprises Pvt Ltd,UJZCP5609I,Bengaluru,KA,,7,1.0,Exact PAN match
ENT-2343,DYNAMIC SOLUTIONS LLP,UKCAM3294P,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-2344,Prime Industries Limited,UKNQI9073F,Pune,MH,,6,0.9666666666666667,Exact PAN match
ENT-2345,Apex Corp LLP,ULDOU3083Y,Pune,MH,,8,0.975,Exact PAN match
ENT-2346,Prime Logistics LLP,ULHCR2225T,Mumbai,MH,,6,0.9666666666666667,Exact PAN match
ENT-2347,Balaji Industries LLP,ULLAC8308D,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-2348,Tech Technologies Limited,ULVRT4464C,Bengaluru,KA,,9,0.9777777777777779,Exact PAN match
ENT-2349,Metro Enterprises LLP,UMCOR0870L,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-2350,Om Corp LLP,UMHSA9382E,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-2351,Tech Traders LLP,UMHVW8924X,Pune,MH,,6,0.9666666666666667,Exact PAN match
ENT-2352,Dynamic Industries Pvt Ltd,UMLEQ8361K,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-2353,Balaji Corp Limited,UNJOS4576V,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-2354,Global Fabrication Pvt Ltd,UNLPT2440Z,Delhi,DL,,4,1.0,Exact PAN match
ENT-2355,Global Corp Limited,UNMBH6201B,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-2356,Prime Industries LLP,UODVO3980R,Bengaluru,KA,,10,0.97,Exact PAN match
ENT-2357,Pioneer Industries LLP,UOEBU4940P,Delhi,DL,,8,0.9625,Exact PAN match
ENT-2358,Acme Traders Pvt Ltd,UOSCU4852C,Delhi,DL,,6,1.0,Exact PAN match
ENT-2359,Pioneer Technologies LLP,UPDQU6249M,Pune,MH,,6,0.9833333333333334,Exact PAN match
ENT-2360,Pioneer Fabrication Limited,UPEGJ4507V,Delhi,DL,,5,0.9800000000000001,Exact PAN match
ENT-2361,Apex Solutions Limited,UPHMI4375C,Mumbai,MH,,8,0.975,Exact PAN match
ENT-2362,Prime Solutions LLP,UPUJV6887E,Pune,MH,,5,0.9800000000000001,Exact PAN match
ENT-2363,Pioneer Traders Pvt Ltd,UQIEU9392I,Mumbai,MH,,5,1.0,Exact PAN match
ENT-2364,Stellar Traders Pvt Ltd,UQJGQ0395C,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-2365,Shree Enterprises LLP,UQJWX0938E,Pune,MH,,8,0.9625,Exact PAN match
ENT-2366,Tech Logistics Limited,UQUED9860T,Delhi,DL,,7,0.9857142857142858,Exact PAN match
ENT-2367,Om Industries LLP,URGLN6537O,Hyderabad,TS,,9,0.9777777777777779,Exact PAN match
ENT-2368,Prime Fabrication LLP,URVYT2004Y,Ahmedabad,GJ,,5,0.9800000000000001,Exact PAN match
ENT-2369,Om Technologies LLP,USBIH4928E,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-2370,Shree Corp Limited,USHAY8833R,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-2371,Balaji Fabrication Pvt Ltd,USOPF5347P,Mumbai,MH,,4,1.0,Exact PAN match
ENT-2372,Balaji Solutions Pvt Ltd,USPIV0070V,Delhi,DL,,6,1.0,Exact PAN match
ENT-2373,Balaji Industries Pvt Ltd,USXXJ0965N,Delhi,DL,,6,1.0,Exact PAN match
ENT-2374,Sunrise Traders Limited,UTATI0994F,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-2375,Global Ventures LLP,UTBFU8586B,Chennai,TN,,8,0.9625,Exact PAN match
ENT-2376,PRIME INDUSTRIES LIMITED,UTOIU9433H,pune,mh,,7,0.9714285714285714,Exact PAN match
ENT-2377,Metro Fabrication Limited,UTQFT0393K,bengaluru,ka,,7,0.9714285714285714,Exact PAN match
ENT-2378,Acme Corp Pvt Ltd,UTWLV5333D,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-2379,Dynamic Logistics Pvt Ltd,UTXGP4283L,Pune,MH,,5,1.0,Exact PAN match
ENT-2380,Stellar Technologies Pvt Ltd,UTXYG4248L,Ahmedabad,GJ,,3,1.0,Exact PAN match
ENT-2381,Acme Solutions LLP,UUBOI4021N,Hyderabad,TS,,8,0.975,Exact PAN match
ENT-2382,Acme Enterprises Limited,UUMER3028H,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-2383,Pioneer Corp Pvt Ltd,UUUBB3322O,Bengaluru,KA,,6,1.0,Exact PAN match
ENT-2384,Acme Industries Pvt Ltd,UUUCF1306M,Delhi,DL,,7,1.0,Exact PAN match
ENT-2385,Metro Traders Pvt Ltd,UUZSG1764H,Chennai,TN,,5,1.0,Exact PAN match
ENT-2386,Acme Technologies Limited,UVAVQ5162V,Delhi,DL,,6,1.0,Exact PAN match
ENT-2387,Metro Technologies Pvt Ltd,UVDWE1928D,Delhi,DL,,6,1.0,Exact PAN match
ENT-2388,Acme Ventures LLP,UVHGN9336S,Pune,MH,,9,0.9777777777777779,Exact PAN match
ENT-2389,Apex Fabrication Pvt Ltd,UVXRE6135K,Pune,MH,,6,1.0,Exact PAN match
ENT-2390,Balaji Logistics Limited,UWCYS4928P,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-2391,Metro Solutions Pvt Ltd,UWEQI4888M,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-2392,Apex Industries Pvt Ltd,UWGTB0220A,Pune,MH,,3,1.0,Exact PAN match
ENT-2393,Pioneer Corp LLP,UWIHN1519W,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-2394,Stellar Solutions LLP,UWJQK3711D,Delhi,DL,,8,0.975,Exact PAN match
ENT-2395,Pioneer Traders Pvt Ltd,UWPLH4944Q,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-2396,Sunrise Traders Limited,UWRTJ9840J,Pune,MH,,5,1.0,Exact PAN match
ENT-2397,Pioneer Fabrication Limited,UWSTZ4738F,Ahmedabad,GJ,,7,0.9857142857142858,Exact PAN match
ENT-2398,Apex Fabrication Pvt Ltd,UWVON1307C,Mumbai,MH,,5,1.0,Exact PAN match
ENT-2399,Stellar Fabrication Limited,UWXZG8131B,Hyderabad,TS,,9,0.9777777777777779,Exact PAN match
ENT-2400,Tech Fabrication Pvt Ltd,UXBXR2458I,Delhi,DL,,5,1.0,Exact PAN match
ENT-2401,Apex Traders Limited,UXFTG6128G,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-2402,Metro Technologies Pvt Ltd,UXGPX3022R,Pune,MH,,4,1.0,Exact PAN match
ENT-2403,Tech Solutions Limited,UXJUC7582D,Pune,MH,,8,0.975,Exact PAN match
ENT-2404,Om Logistics Limited,UXJVB9117O,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-2405,Balaji Enterprises Pvt Ltd,UXRVA7539T,Mumbai,MH,,6,1.0,Exact PAN match
ENT-2406,Dynamic Logistics LLP,UXSVE0764G,ahmedabad,gj,,8,0.9625,Exact PAN match
ENT-2407,Om Industries LLP,UXTBD5971O,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-2408,Balaji Traders Limited,UXUXL8519W,Pune,MH,,10,0.97,Exact PAN match
ENT-2409,OM LOGISTICS LLP,UYHOE9618V,Hyderabad,TS,,6,0.9500000000000001,Exact PAN match
ENT-2410,Stellar Solutions Pvt Ltd,UYPDC8544V,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-2411,Dynamic Corp Limited,UZISA1250B,Chennai,TN,,10,0.97,Exact PAN match
ENT-2412,Prime Technologies Pvt Ltd,UZPSC8379X,Delhi,DL,,5,1.0,Exact PAN match
ENT-2413,Stellar Logistics LLP,UZVGB3435S,Chennai,TN,,9,0.9777777777777779,Exact PAN match
ENT-2414,Metro Traders Pvt Ltd,UZXPM2504O,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-2415,Acme Logistics Limited,UZYHA8641A,Chennai,TN,,8,0.9625,Exact PAN match
ENT-2416,Shree Corp Limited,VADNV9388L,Delhi,DL,,8,0.975,Exact PAN match
ENT-2417,Sunrise Fabrication Pvt Ltd,VAERL3240T,Chennai,TN,,6,1.0,Exact PAN match
ENT-2418,Om Traders LLP,VAFBH1884E,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-2419,PRIME ENTERPRISES LLP,VALKI7299V,Ahmedabad,GJ,,6,0.9500000000000001,Exact PAN match
ENT-2420,Stellar Corp Pvt Ltd,VALUT2433V,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-2421,Tech Logistics LLP,VAPIY4275C,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-2422,Metro Enterprises Pvt Ltd,VARLD9051H,Pune,MH,,6,1.0,Exact PAN match
ENT-2423,Balaji Solutions LLP,VASQI9104T,Ahmedabad,GJ,,7,0.9571428571428572,Exact PAN match
ENT-2424,Stellar Logistics LLP,VAUOE6597U,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-2425,Metro Logistics Limited,VAZJZ2289K,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-2426,PIONEER ENTERPRISES LLP,VBITH9712M,Ahmedabad,GJ,,7,0.9571428571428572,Exact PAN match
ENT-2427,Tech Traders LLP,VBIYN3633C,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-2428,Pioneer Enterprises LLP,VBKLV9692P,Chennai,TN,,6,0.9666666666666667,Exact PAN match
ENT-2429,Acme Technologies LLP,VBNTN9407Z,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-2430,Balaji Enterprises Limited,VBYKH9114L,Mumbai,MH,,7,0.9857142857142858,Exact PAN match
ENT-2431,Balaji Ventures Limited,VCAZO5904T,Delhi,DL,,9,0.9777777777777779,Exact PAN match
ENT-2432,Balaji Industries Pvt Ltd,VCCUS6058H,Ahmedabad,GJ,,5,1.0,Exact PAN match
ENT-2433,Shree Enterprises Limited,VCILQ3479G,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-2434,Metro Logistics LLP,VDHZM4533O,Hyderabad,TS,,6,0.9666666666666667,Exact PAN match
ENT-2435,Metro Ventures Pvt Ltd,VDKAM6055I,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-2436,Metro Traders Pvt Ltd,VDMOF0967G,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-2437,Stellar Ventures LLP,VDWFI0377F,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-2438,Acme Industries Limited,VEBVG8013C,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-2439,Pioneer Industries Pvt Ltd,VEGMY3153Y,Bengaluru,KA,,6,1.0,Exact PAN match
ENT-2440,Acme Traders Pvt Ltd,VEQUZ3773Y,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-2441,Tech Enterprises LLP,VEVTV0258R,Chennai,TN,,9,0.9777777777777779,Exact PAN match
ENT-2442,Dynamic Corp Limited,VEWQZ5052V,Bengaluru,KA,,5,0.9800000000000001,Exact PAN match
ENT-2443,Metro Logistics Limited,VFPCP1059Z,Mumbai,MH,,7,0.9571428571428572,Exact PAN match
ENT-2444,Global Solutions Pvt Ltd,VGAKN0361G,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-2445,Om Traders Limited,VGEJP0640E,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-2446,Prime Technologies Pvt Ltd,VGIDJ9963O,Mumbai,MH,,5,1.0,Exact PAN match
ENT-2447,Sunrise Traders Pvt Ltd,VGKKM8421U,Mumbai,MH,,5,1.0,Exact PAN match
ENT-2448,Prime Logistics Pvt Ltd,VGZZL7148R,Chennai,TN,,5,1.0,Exact PAN match
ENT-2449,Sunrise Technologies Pvt Ltd,VHCJU5936Z,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-2450,Acme Fabrication Limited,VHDNN8247B,Mumbai,MH,,8,0.9625,Exact PAN match
ENT-2451,Pioneer Logistics Pvt Ltd,VHPPF9198O,Pune,MH,,6,1.0,Exact PAN match
ENT-2452,Sunrise Fabrication LLP,VHQJE1408F,Chennai,TN,,5,0.9800000000000001,Exact PAN match
ENT-2453,Global Fabrication Limited,VHYFL2127U,Delhi,DL,,4,0.975,Exact PAN match
ENT-2454,Balaji Enterprises Pvt Ltd,VHYSR6350H,Pune,MH,,5,1.0,Exact PAN match
ENT-2455,Prime Logistics Limited,VIFTO2948X,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-2456,Dynamic Corp LLP,VIGAH2462O,Chennai,TN,,6,0.9666666666666667,Exact PAN match
ENT-2457,Om Corp Pvt Ltd,VIJVE9053J,Chennai,TN,,4,1.0,Exact PAN match
ENT-2458,Shree Enterprises Limited,VIPRF3387F,Ahmedabad,GJ,,7,0.9571428571428572,Exact PAN match
ENT-2459,Tech Technologies LLP,VIPWU1528Q,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-2460,Prime Industries LLP,VJAHD2653I,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-2461,Sunrise Traders Pvt Ltd,VJFSE1291Q,Pune,MH,,6,1.0,Exact PAN match
ENT-2462,Acme Logistics Limited,VJLLD2077K,mumbai,mh,,7,0.9571428571428572,Exact PAN match
ENT-2463,Pioneer Industries Limited,VJOFY5090W,Hyderabad,TS,,6,0.9666666666666667,Exact PAN match
ENT-2464,Tech Logistics Limited,VJQGV2010W,Bengaluru,KA,,8,0.9625,Exact PAN match
ENT-2465,Balaji Traders Pvt Ltd,VJRHI6121P,Hyderabad,TS,,7,1.0,Exact PAN match
ENT-2466,Shree Logistics LLP,VJTOL8265L,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-2467,Pioneer Fabrication LLP,VJWKY8796K,Mumbai,MH,,6,0.9666666666666667,Exact PAN match
ENT-2468,Stellar Traders Pvt Ltd,VKDZW9412N,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-2469,Acme Ventures Pvt Ltd,VKJFA7914G,Mumbai,MH,,6,1.0,Exact PAN match
ENT-2470,Sunrise Logistics Pvt Ltd,VKKMZ5825E,Delhi,DL,,5,1.0,Exact PAN match
ENT-2471,Global Ventures Limited,VKMMG6919C,Hyderabad,TS,,6,0.9833333333333334,Exact PAN match
ENT-2472,Apex Corp Limited,VKWQJ9477E,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-2473,Balaji Corp Limited,VKZXJ3661X,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-2474,Metro Solutions Pvt Ltd,VLAJQ8936H,Chennai,TN,,3,1.0,Exact PAN match
ENT-2475,Acme Fabrication Pvt Ltd,VLFTE1138E,Delhi,DL,,4,1.0,Exact PAN match
ENT-2476,Om Ventures LLP,VLKHW8263U,Pune,MH,,5,0.96,Exact PAN match
ENT-2477,Shree Logistics Limited,VLRRI2176G,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-2478,Pioneer Traders LLP,VLXHG8439Y,Hyderabad,TS,,6,0.9666666666666667,Exact PAN match
ENT-2479,Metro Enterprises Pvt Ltd,VMOSC2002L,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-2480,Metro Enterprises LLP,VMWDZ9670G,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-2481,Global Solutions LLP,VNIWM6494W,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-2482,Global Logistics Limited,VNJDL3881T,Pune,MH,,10,0.97,Exact PAN match
ENT-2483,Sunrise Traders Pvt Ltd,VOLDQ6816P,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-2484,Global Industries Pvt Ltd,VOLLI5624F,Chennai,TN,,5,1.0,Exact PAN match
ENT-2485,Global Enterprises Limited,VOYPG6800B,Bengaluru,KA,,5,0.96,Exact PAN match
ENT-2486,Acme Industries Pvt Ltd,VPELH7028E,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-2487,Shree Industries LLP,VPGSI5685B,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-2488,Prime Solutions Pvt Ltd,VPSTW1392H,Delhi,DL,,5,1.0,Exact PAN match
ENT-2489,Acme Industries Pvt Ltd,VPTBW3897Y,Pune,MH,,6,1.0,Exact PAN match
ENT-2490,Global Fabrication Limited,VPWAP4450C,Delhi,DL,,8,0.9625,Exact PAN match
ENT-2491,Tech Fabrication Pvt Ltd,VPYBK1986V,Delhi,DL,,5,1.0,Exact PAN match
ENT-2492,Tech Solutions LLP,VQBBJ3064H,Delhi,DL,,8,0.9625,Exact PAN match
ENT-2493,Pioneer Fabrication LLP,VQCZS2910G,Hyderabad,TS,,8,0.975,Exact PAN match
ENT-2494,Shree Industries LLP,VQISF1602A,Hyderabad,TS,,8,0.9875,Exact PAN match
ENT-2495,Dynamic Industries Pvt Ltd,VQNIH4064N,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-2496,Shree Fabrication LLP,VQNMQ2040R,Pune,MH,,8,0.975,Exact PAN match
ENT-2497,Global Technologies Pvt Ltd,VQOGH5281X,Delhi,DL,,6,1.0,Exact PAN match
ENT-2498,Dynamic Industries Limited,VQQCW1119R,Chennai,TN,,10,0.97,Exact PAN match
ENT-2499,Prime Traders Pvt Ltd,VQXOJ5097O,Pune,MH,,4,1.0,Exact PAN match
ENT-2500,Balaji Logistics Pvt Ltd,VRDUI1018H,Mumbai,MH,,5,1.0,Exact PAN match
ENT-2501,Pioneer Technologies LLP,VRYHM7502D,Chennai,TN,,6,0.9833333333333334,Exact PAN match
ENT-2502,Sunrise Traders LLP,VSBML2068Q,Chennai,TN,,9,0.9666666666666666,Exact PAN match
ENT-2503,Dynamic Solutions LLP,VSGXF6060Q,Delhi,DL,,8,0.9625,Exact PAN match
ENT-2504,Om Fabrication Limited,VSKVF1180O,Delhi,DL,,5,0.9800000000000001,Exact PAN match
ENT-2505,Tech Fabrication Limited,VSPZZ1263F,Hyderabad,TS,,6,0.9666666666666667,Exact PAN match
ENT-2506,Shree Corp LLP,VSZMS3136X,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-2507,Dynamic Technologies Pvt Ltd,VTCES5233E,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-2508,Tech Enterprises LLP,VTSYS7628O,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
