unified_entity_id,canonical_name,pan,city,state,pincode,source_system_count,source_record_ids
ENT-2315,Om Solutions Limited,UFUDV1595W,Unknown,Unknown,,6,CIN-699007|EPF-443829|ESI-599543|GSTIN-753211|IEC-667070|PAN_REG-952140
ENT-2316,Om Fabrication Pvt Ltd,UGCBV5274A,Unknown,Unknown,,6,CIN-284131|EPF-546247|ESI-197295|GSTIN-490955|PAN_REG-207042|UDYAM-261471
ENT-2317,Om Industries Limited,UGINF4508T,Unknown,Unknown,,5,CIN-429289|ESI-364357|GSTIN-351440|IEC-892364|PAN_REG-567325
ENT-2318,Apex Logistics Pvt Ltd,UGKRD4272R,Unknown,Unknown,,6,CIN-873445|EPF-370585|ESI-124545|GSTIN-916244|IEC-717078|PAN_REG-918576
ENT-2319,Pioneer Fabrication Pvt Ltd,UGMAE9245I,Unknown,Unknown,,6,CIN-27992|EPF-72572|ESI-485637|GSTIN-667956|PAN_REG-369010|UDYAM-997659
ENT-2320,Sunrise Ventures Limited,UGMJO7516E,Unknown,Unknown,,6,CIN-611801|EPF-696744|ESI-60683|GSTIN-647864|IEC-377357|PAN_REG-15680
ENT-2321,Shree Technologies LLP,UGPGS8399Y,Unknown,Unknown,,5,CIN-723566|EPF-349060|ESI-102791|GSTIN-263975|UDYAM-400498
ENT-2322,Stellar Ventures LLP,UGZSQ5157M,Unknown,Unknown,,6,CIN-614989|EPF-620452|ESI-873802|GSTIN-55729|PAN_REG-421087|UDYAM-290871
ENT-2323,Global Logistics Pvt Ltd,UHAEZ2904I,Unknown,Unknown,,4,CIN-909459|GSTIN-583966|PAN_REG-460411|UDYAM-393422
ENT-2324,Global Technologies LLP,UHCGH1390L,Unknown,Unknown,,4,CIN-460593|ESI-808799|GSTIN-920602|PAN_REG-944373
ENT-2325,Metro Industries Limited,UHFTD0202G,Unknown,Unknown,,7,CIN-89273|EPF-12119|ESI-38019|GSTIN-91162|IEC-734480|PAN_REG-565820|UDYAM-733697
ENT-2326,Prime Ventures Pvt Ltd,UHHPN5190J,Unknown,Unknown,,6,CIN-43106|EPF-770685|ESI-493430|GSTIN-77471|PAN_REG-822292|UDYAM-669772
ENT-2327,Prime Traders Pvt Ltd,UHTWO5970P,Unknown,Unknown,,5,CIN-282327|ESI-690285|GSTIN-563424|PAN_REG-664428|UDYAM-90020
ENT-2328,Tech Fabrication Limited,UHWJI8866M,Unknown,Unknown,,5,CIN-198068|EPF-414147|ESI-365104|GSTIN-304661|PAN_REG-603253
ENT-2329,Stellar Ventures LLP,UIHBX9315K,Unknown,Unknown,,5,CIN-760675|EPF-364414|GSTIN-34790|PAN_REG-559808|UDYAM-382105
ENT-2330,Apex Industries Limited,UIRZW7197Z,Unknown,Unknown,,4,CIN-988725|EPF-212251|ESI-314352|PAN_REG-863897
ENT-2331,Tech Enterprises Limited,UISEE7341B,Unknown,Unknown,,3,CIN-766059|EPF-447022|PAN_REG-359293
ENT-2332,Stellar Solutions Pvt Ltd,UIWUH7109S,Unknown,Unknown,,5,CIN-491893|EPF-737306|ESI-588264|GSTIN-158096|PAN_REG-790665
ENT-2333,Dynamic Industries LLP,UIWXZ2105N,Unknown,Unknown,,5,CIN-225575|EPF-977892|GSTIN-837070|PAN_REG-290330|UDYAM-185748
ENT-2334,Pioneer Logistics Limited,UIXHF1464U,Unknown,Unknown,,6,CIN-734804|EPF-689625|GSTIN-159793|IEC-874635|PAN_REG-718863|UDYAM-942542
ENT-2335,Prime Ventures LLP,UJDLY7921J,Unknown,Unknown,,4,CIN-543884|GSTIN-649530|PAN_REG-981878|UDYAM-129625
ENT-2336,Global Corp Limited,UJFFF6209W,Unknown,Unknown,,4,CIN-254526|EPF-563618|ESI-610224|PAN_REG-891686
ENT-2337,Prime Corp Pvt Ltd,UJJKY8360W,Unknown,Unknown,,4,CIN-90530|GSTIN-994888|PAN_REG-122858|UDYAM-924662
ENT-2338,Stellar Industries Limited,UJOGC8662M,Unknown,Unknown,,4,CIN-30491|EPF-357197|GSTIN-682085|PAN_REG-580058
ENT-2339,Metro Traders Pvt Ltd,UJRMF8406B,Unknown,Unknown,,5,CIN-820903|EPF-708901|ESI-680414|GSTIN-565829|PAN_REG-273969
ENT-2340,Dynamic Industries Pvt Ltd,UJWZB0794P,Unknown,Unknown,,5,CIN-231027|EPF-566623|ESI-154122|IEC-141016|PAN_REG-761488
ENT-2341,Sunrise Ventures LLP,UJYJH6509P,Unknown,Unknown,,6,CIN-505808|EPF-941341|ESI-311729|GSTIN-656572|IEC-117863|PAN_REG-128150
ENT-2342,Shree Enterprises Pvt Ltd,UJZCP5609I,Unknown,Unknown,,7,CIN-380177|EPF-405069|ESI-644425|GSTIN-640725|IEC-730486|PAN_REG-899157|UDYAM-217679
ENT-2343,Dynamic Solutions LLP,UKCAM3294P,Unknown,Unknown,,5,CIN-959242|EPF-236363|ESI-937539|GSTIN-983061|PAN_REG-898432
ENT-2344,Prime Industries Limited,UKNQI9073F,Unknown,Unknown,,4,CIN-169309|ESI-120011|GSTIN-530429|PAN_REG-889223
ENT-2345,Apex Corp LLP,ULDOU3083Y,Unknown,Unknown,,6,CIN-519997|EPF-65191|GSTIN-236965|IEC-62273|PAN_REG-518497|UDYAM-865460
ENT-2346,Prime Logistics LLP,ULHCR2225T,Unknown,Unknown,,4,CIN-624134|EPF-788264|GSTIN-759449|PAN_REG-198560
ENT-2347,Balaji Industries LLP,ULLAC8308D,Unknown,Unknown,,5,CIN-847048|ESI-667574|GSTIN-527030|PAN_REG-579767|UDYAM-220327
ENT-2348,Tech Technologies Limited,ULVRT4464C,Unknown,Unknown,,7,CIN-727846|EPF-216995|ESI-778731|GSTIN-120833|IEC-756222|PAN_REG-514080|UDYAM-177942
ENT-2349,Metro Enterprises LLP,UMCOR0870L,Unknown,Unknown,,5,CIN-961565|EPF-512958|ESI-873728|PAN_REG-113381|UDYAM-713479
ENT-2350,Om Corp LLP,UMHSA9382E,Unknown,Unknown,,5,CIN-195303|ESI-784599|GSTIN-375201|PAN_REG-241714|UDYAM-411238
ENT-2351,Tech Traders LLP,UMHVW8924X,Unknown,Unknown,,4,CIN-336950|ESI-559463|GSTIN-758676|PAN_REG-845047
ENT-2352,Dynamic Industries Pvt Ltd,UMLEQ8361K,Unknown,Unknown,,4,CIN-326283|GSTIN-118891|PAN_REG-788879|UDYAM-153657
ENT-2353,Balaji Corp Limited,UNJOS4576V,Unknown,Unknown,,5,CIN-436113|GSTIN-915573|IEC-509496|PAN_REG-52399|UDYAM-505029
ENT-2354,Global Fabrication Pvt Ltd,UNLPT2440Z,Unknown,Unknown,,4,CIN-115208|EPF-171624|GSTIN-942154|PAN_REG-150685
ENT-2355,Global Corp Limited,UNMBH6201B,Unknown,Unknown,,6,CIN-361135|EPF-447576|ESI-996032|GSTIN-866603|PAN_REG-747041|UDYAM-680979
ENT-2356,Prime Industries LLP,UODVO3980R,Unknown,Unknown,,7,CIN-546347|EPF-782799|ESI-505874|GSTIN-630603|IEC-82442|PAN_REG-312166|UDYAM-802368
ENT-2357,Pioneer Industries LLP,UOEBU4940P,Unknown,Unknown,,5,CIN-609650|EPF-54406|GSTIN-471271|PAN_REG-714891|UDYAM-120322
ENT-2358,Acme Traders Pvt Ltd,UOSCU4852C,Unknown,Unknown,,6,CIN-332632|ESI-291051|GSTIN-194742|IEC-709440|PAN_REG-431481|UDYAM-698346
ENT-2359,Pioneer Technologies LLP,UPDQU6249M,Unknown,Unknown,,5,CIN-540179|EPF-328923|GSTIN-917795|PAN_REG-76936|UDYAM-443941
ENT-2360,Pioneer Fabrication Limited,UPEGJ4507V,Unknown,Unknown,,4,CIN-455909|ESI-57651|GSTIN-73426|PAN_REG-224657
ENT-2361,Apex Solutions Limited,UPHMI4375C,Unknown,Unknown,,6,CIN-26231|EPF-209164|ESI-413234|GSTIN-690336|PAN_REG-145480|UDYAM-146193
ENT-2362,Prime Solutions LLP,UPUJV6887E,Unknown,Unknown,,4,EPF-623576|ESI-320597|GSTIN-206122|PAN_REG-753803
ENT-2363,Pioneer Traders Pvt Ltd,UQIEU9392I,Unknown,Unknown,,5,CIN-477642|EPF-452968|ESI-466464|GSTIN-860896|UDYAM-291455
ENT-2364,Stellar Traders Pvt Ltd,UQJGQ0395C,Unknown,Unknown,,5,CIN-885183|ESI-838134|GSTIN-60175|PAN_REG-909238|UDYAM-334184
ENT-2365,Shree Enterprises LLP,UQJWX0938E,Unknown,Unknown,,5,CIN-752662|EPF-922177|ESI-923561|GSTIN-892947|PAN_REG-889686
ENT-2366,Tech Logistics Limited,UQUED9860T,Unknown,Unknown,,6,CIN-379729|EPF-402253|ESI-86415|GSTIN-433799|PAN_REG-502006|UDYAM-466841
ENT-2367,Om Industries LLP,URGLN6537O,Unknown,Unknown,,7,CIN-169650|EPF-536910|ESI-912060|GSTIN-798404|IEC-171400|PAN_REG-837934|UDYAM-831592
ENT-2368,Prime Fabrication LLP,URVYT2004Y,Unknown,Unknown,,4,CIN-789149|GSTIN-956617|IEC-170966|PAN_REG-488694
ENT-2369,Om Technologies LLP,USBIH4928E,Unknown,Unknown,,5,CIN-740640|EPF-207948|ESI-366507|GSTIN-835930|PAN_REG-926253
ENT-2370,Shree Corp Limited,USHAY8833R,Unknown,Unknown,,5,CIN-379466|EPF-250716|ESI-852839|GSTIN-193361|PAN_REG-310054
ENT-2371,Balaji Fabrication Pvt Ltd,USOPF5347P,Unknown,Unknown,,4,CIN-940807|GSTIN-906538|PAN_REG-646719|UDYAM-27098
ENT-2372,Balaji Solutions Pvt Ltd,USPIV0070V,Unknown,Unknown,,6,CIN-472868|EPF-258797|ESI-61912|GSTIN-900599|PAN_REG-209446|UDYAM-74920
ENT-2373,Balaji Industries Pvt Ltd,USXXJ0965N,Unknown,Unknown,,6,CIN-884965|EPF-478458|ESI-784350|GSTIN-693445|PAN_REG-805194|UDYAM-445470
ENT-2374,Sunrise Traders Limited,UTATI0994F,Unknown,Unknown,,5,CIN-320592|EPF-506627|ESI-144015|GSTIN-774413|PAN_REG-840189
ENT-2375,Global Ventures LLP,UTBFU8586B,Unknown,Unknown,,5,CIN-840382|EPF-207590|GSTIN-379710|PAN_REG-936170|UDYAM-883609
ENT-2376,Prime Industries Limited,UTOIU9433H,Unknown,Unknown,,5,CIN-245522|EPF-731160|ESI-530387|PAN_REG-353587|UDYAM-833612
ENT-2377,Metro Fabrication Limited,UTQFT0393K,Unknown,Unknown,,5,CIN-216182|EPF-890464|GSTIN-259512|PAN_REG-938055|UDYAM-245953
ENT-2378,Acme Corp Pvt Ltd,UTWLV5333D,Unknown,Unknown,,5,CIN-338248|EPF-415122|GSTIN-547839|PAN_REG-114713|UDYAM-802331
ENT-2379,Dynamic Logistics Pvt Ltd,UTXGP4283L,Unknown,Unknown,,5,CIN-184515|EPF-225856|ESI-650522|GSTIN-260556|PAN_REG-85611
ENT-2380,Stellar Technologies Pvt Ltd,UTXYG4248L,Unknown,Unknown,,3,CIN-422292|EPF-66028|PAN_REG-135305
ENT-2381,Acme Solutions LLP,UUBOI4021N,Unknown,Unknown,,6,CIN-275137|EPF-968206|ESI-197875|GSTIN-884110|IEC-529537|PAN_REG-828544
ENT-2382,Acme Enterprises Limited,UUMER3028H,Unknown,Unknown,,4,ESI-240000|GSTIN-865552|PAN_REG-72668|UDYAM-476080
ENT-2383,Pioneer Corp Pvt Ltd,UUUBB3322O,Unknown,Unknown,,6,EPF-336170|ESI-247650|GSTIN-946774|IEC-891521|PAN_REG-531104|UDYAM-80019
ENT-2384,Acme Industries Pvt Ltd,UUUCF1306M,Unknown,Unknown,,7,CIN-13985|EPF-38097|ESI-23932|GSTIN-40861|IEC-463181|PAN_REG-435520|UDYAM-453332
ENT-2385,Metro Traders Pvt Ltd,UUZSG1764H,Unknown,Unknown,,5,CIN-153648|EPF-472502|ESI-847675|PAN_REG-12822|UDYAM-151058
ENT-2386,Acme Technologies Limited,UVAVQ5162V,Unknown,Unknown,,6,CIN-733324|EPF-589006|ESI-274418|GSTIN-280751|IEC-413533|PAN_REG-327865
ENT-2387,Metro Technologies Pvt Ltd,UVDWE1928D,Unknown,Unknown,,6,CIN-541602|EPF-425752|ESI-963330|GSTIN-461036|PAN_REG-380847|UDYAM-547961
ENT-2388,Acme Ventures LLP,UVHGN9336S,Unknown,Unknown,,7,CIN-270959|EPF-793325|ESI-480471|GSTIN-65730|IEC-355278|PAN_REG-577273|UDYAM-933405
ENT-2389,Apex Fabrication Pvt Ltd,UVXRE6135K,Unknown,Unknown,,6,CIN-890839|EPF-381173|ESI-319798|IEC-46398|PAN_REG-149701|UDYAM-47323
ENT-2390,Balaji Logistics Limited,UWCYS4928P,Unknown,Unknown,,5,CIN-365244|ESI-91075|GSTIN-829627|PAN_REG-828510|UDYAM-947923
ENT-2391,Metro Solutions Pvt Ltd,UWEQI4888M,Unknown,Unknown,,6,CIN-224417|EPF-180960|ESI-312542|GSTIN-14694|PAN_REG-655968|UDYAM-914689
ENT-2392,Apex Industries Pvt Ltd,UWGTB0220A,Unknown,Unknown,,3,EPF-252739|GSTIN-887933|PAN_REG-398489
ENT-2393,Pioneer Corp LLP,UWIHN1519W,Unknown,Unknown,,6,CIN-123347|ESI-689072|GSTIN-408105|IEC-117151|PAN_REG-789075|UDYAM-947446
ENT-2394,Stellar Solutions LLP,UWJQK3711D,Unknown,Unknown,,6,CIN-881146|EPF-474320|ESI-123736|GSTIN-269614|PAN_REG-942817|UDYAM-334066
ENT-2395,Pioneer Traders Pvt Ltd,UWPLH4944Q,Unknown,Unknown,,6,CIN-386194|EPF-769146|ESI-580984|GSTIN-658289|IEC-747274|PAN_REG-669020
ENT-2396,Sunrise Traders Limited,UWRTJ9840J,Unknown,Unknown,,5,CIN-341866|EPF-701390|ESI-769616|GSTIN-298994|PAN_REG-407795
ENT-2397,Pioneer Fabrication Limited,UWSTZ4738F,Unknown,Unknown,,6,CIN-452685|EPF-113607|ESI-98974|GSTIN-727381|PAN_REG-623032|UDYAM-887176
ENT-2398,Apex Fabrication Pvt Ltd,UWVON1307C,Unknown,Unknown,,5,CIN-427902|ESI-539019|GSTIN-370334|IEC-337992|PAN_REG-725009
ENT-2399,Stellar Fabrication Limited,UWXZG8131B,Unknown,Unknown,,7,CIN-208497|EPF-849787|ESI-65345|GSTIN-843988|IEC-592901|PAN_REG-302703|UDYAM-381723
ENT-2400,Tech Fabrication Pvt Ltd,UXBXR2458I,Unknown,Unknown,,5,CIN-471268|EPF-979375|ESI-112114|PAN_REG-786877|UDYAM-173176
ENT-2401,Apex Traders Limited,UXFTG6128G,Unknown,Unknown,,5,EPF-899967|ESI-377210|GSTIN-681031|IEC-377965|PAN_REG-98743
ENT-2402,Metro Technologies Pvt Ltd,UXGPX3022R,Unknown,Unknown,,4,CIN-641729|ESI-275573|GSTIN-370758|PAN_REG-772321
ENT-2403,Tech Solutions Limited,UXJUC7582D,Unknown,Unknown,,6,CIN-378840|EPF-592082|ESI-155349|GSTIN-406400|PAN_REG-34489|UDYAM-327996
ENT-2404,Om Logistics Limited,UXJVB9117O,Unknown,Unknown,,4,CIN-690118|GSTIN-952742|PAN_REG-133396|UDYAM-480345
ENT-2405,Balaji Enterprises Pvt Ltd,UXRVA7539T,Unknown,Unknown,,6,CIN-552704|EPF-236650|ESI-660153|GSTIN-63286|IEC-521342|PAN_REG-276683
ENT-2406,Dynamic Logistics LLP,UXSVE0764G,Unknown,Unknown,,5,CIN-34134|EPF-760916|GSTIN-767382|PAN_REG-876167|UDYAM-84008
ENT-2407,Om Industries LLP,UXTBD5971O,Unknown,Unknown,,5,CIN-747737|ESI-333310|GSTIN-775580|PAN_REG-322569|UDYAM-974031
ENT-2408,Balaji Traders Limited,UXUXL8519W,Unknown,Unknown,,7,CIN-344436|EPF-994622|ESI-606691|GSTIN-493812|IEC-692199|PAN_REG-263335|UDYAM-331557
ENT-2409,Om Logistics LLP,UYHOE9618V,Unknown,Unknown,,3,GSTIN-350589|PAN_REG-866238|UDYAM-797455
ENT-2410,Stellar Solutions Pvt Ltd,UYPDC8544V,Unknown,Unknown,,6,CIN-995981|EPF-751608|ESI-966699|GSTIN-692469|PAN_REG-602879|UDYAM-348167
ENT-2411,Dynamic Corp Limited,UZISA1250B,Unknown,Unknown,,7,CIN-823222|EPF-615420|ESI-492819|GSTIN-983068|IEC-155121|PAN_REG-621104|UDYAM-811583
ENT-2412,Prime Technologies Pvt Ltd,UZPSC8379X,Unknown,Unknown,,5,CIN-976402|ESI-484582|GSTIN-560592|PAN_REG-271853|UDYAM-68756
ENT-2413,Stellar Logistics LLP,UZVGB3435S,Unknown,Unknown,,7,CIN-781265|EPF-230067|ESI-949717|GSTIN-62510|IEC-337376|PAN_REG-307780|UDYAM-913229
ENT-2414,Metro Traders Pvt Ltd,UZXPM2504O,Unknown,Unknown,,4,CIN-785206|EPF-485843|GSTIN-15810|PAN_REG-950902
ENT-2415,Acme Logistics Limited,UZYHA8641A,Unknown,Unknown,,5,CIN-876553|EPF-651142|GSTIN-17518|PAN_REG-184943|UDYAM-111613
ENT-2416,Shree Corp Limited,VADNV9388L,Unknown,Unknown,,6,CIN-805217|EPF-622313|ESI-140976|IEC-378843|PAN_REG-504420|UDYAM-858047
ENT-2417,Sunrise Fabrication Pvt Ltd,VAERL3240T,Unknown,Unknown,,6,CIN-623451|ESI-328348|GSTIN-439495|IEC-286740|PAN_REG-378961|UDYAM-890656
ENT-2418,Om Traders LLP,VAFBH1884E,Unknown,Unknown,,5,CIN-433188|EPF-392167|ESI-148211|GSTIN-343708|PAN_REG-810883
ENT-2419,Prime Enterprises LLP,VALKI7299V,Unknown,Unknown,,3,CIN-597146|GSTIN-143095|PAN_REG-997828
ENT-2420,Stellar Corp Pvt Ltd,VALUT2433V,Unknown,Unknown,,6,CIN-224921|EPF-439653|ESI-761144|GSTIN-413644|IEC-481957|PAN_REG-212294
ENT-2421,Tech Logistics LLP,VAPIY4275C,Unknown,Unknown,,5,CIN-758950|ESI-816755|GSTIN-853712|PAN_REG-968959|UDYAM-470834
ENT-2422,Metro Enterprises Pvt Ltd,VARLD9051H,Unknown,Unknown,,6,CIN-209154|EPF-999728|ESI-570679|GSTIN-204315|PAN_REG-432234|UDYAM-429350
ENT-2423,Balaji Solutions LLP,VASQI9104T,Unknown,Unknown,,4,CIN-709722|ESI-170798|GSTIN-920957|PAN_REG-891448
ENT-2424,Stellar Logistics LLP,VAUOE6597U,Unknown,Unknown,,5,CIN-529531|EPF-482966|ESI-400479|GSTIN-149757|PAN_REG-784922
ENT-2425,Metro Logistics Limited,VAZJZ2289K,Unknown,Unknown,,5,CIN-434736|EPF-36202|GSTIN-105358|PAN_REG-60979|UDYAM-355876
ENT-2426,Pioneer Enterprises LLP,VBITH9712M,Unknown,Unknown,,4,CIN-702189|EPF-476450|GSTIN-945321|PAN_REG-903891
ENT-2427,Tech Traders LLP,VBIYN3633C,Unknown,Unknown,,5,CIN-360101|EPF-347943|GSTIN-890967|PAN_REG-559814|UDYAM-562820
ENT-2428,Pioneer Enterprises LLP,VBKLV9692P,Unknown,Unknown,,4,CIN-526575|EPF-86426|PAN_REG-373597|UDYAM-328176
ENT-2429,Acme Technologies LLP,VBNTN9407Z,Unknown,Unknown,,5,CIN-724439|ESI-471509|GSTIN-870330|IEC-843685|PAN_REG-204169
ENT-2430,Balaji Enterprises Limited,VBYKH9114L,Unknown,Unknown,,6,CIN-807344|EPF-248710|ESI-790947|GSTIN-781619|PAN_REG-587279|UDYAM-714809
ENT-2431,Balaji Ventures Limited,VCAZO5904T,Unknown,Unknown,,7,CIN-524920|EPF-603538|ESI-150746|GSTIN-310063|IEC-370801|PAN_REG-82620|UDYAM-152729
ENT-2432,Balaji Industries Pvt Ltd,VCCUS6058H,Unknown,Unknown,,5,CIN-354817|EPF-45608|ESI-307137|GSTIN-229352|PAN_REG-390036
ENT-2433,Shree Enterprises Limited,VCILQ3479G,Unknown,Unknown,,5,CIN-54580|ESI-389810|GSTIN-555316|PAN_REG-937905|UDYAM-724860
ENT-2434,Metro Logistics LLP,VDHZM4533O,Unknown,Unknown,,4,ESI-58568|GSTIN-665746|PAN_REG-875655|UDYAM-651760
ENT-2435,Metro Ventures Pvt Ltd,VDKAM6055I,Unknown,Unknown,,5,CIN-652839|EPF-431591|ESI-870583|GSTIN-467924|UDYAM-67605
ENT-2436,Metro Traders Pvt Ltd,VDMOF0967G,Unknown,Unknown,,4,CIN-616870|EPF-35148|GSTIN-883690|PAN_REG-670576
ENT-2437,Stellar Ventures LLP,VDWFI0377F,Unknown,Unknown,,5,CIN-59110|ESI-194309|GSTIN-675501|PAN_REG-294325|UDYAM-680606
ENT-2438,Acme Industries Limited,VEBVG8013C,Unknown,Unknown,,4,CIN-619142|EPF-853288|GSTIN-910583|PAN_REG-99294
ENT-2439,Pioneer Industries Pvt Ltd,VEGMY3153Y,Unknown,Unknown,,6,CIN-262526|EPF-203183|ESI-813311|GSTIN-826439|PAN_REG-350454|UDYAM-15997
ENT-2440,Acme Traders Pvt Ltd,VEQUZ3773Y,Unknown,Unknown,,6,CIN-908769|EPF-832694|ESI-209863|GSTIN-316384|PAN_REG-152098|UDYAM-560819
ENT-2441,Tech Enterprises LLP,VEVTV0258R,Unknown,Unknown,,7,CIN-737148|EPF-442867|ESI-912993|GSTIN-937319|IEC-350093|PAN_REG-26293|UDYAM-331119
ENT-2442,Dynamic Corp Limited,VEWQZ5052V,Unknown,Unknown,,4,CIN-978128|ESI-278677|PAN_REG-597188|UDYAM-189675
ENT-2443,Metro Logistics Limited,VFPCP1059Z,Unknown,Unknown,,4,CIN-445141|EPF-279335|GSTIN-751822|PAN_REG-71160
ENT-2444,Global Solutions Pvt Ltd,VGAKN0361G,Unknown,Unknown,,5,CIN-400404|EPF-43085|ESI-661270|GSTIN-286644|PAN_REG-313978
ENT-2445,Om Traders Limited,VGEJP0640E,Unknown,Unknown,,5,CIN-662322|EPF-873225|IEC-779904|PAN_REG-107488|UDYAM-604479
ENT-2446,Prime Technologies Pvt Ltd,VGIDJ9963O,Unknown,Unknown,,5,CIN-319257|EPF-475555|GSTIN-487980|PAN_REG-759298|UDYAM-607169
ENT-2447,Sunrise Traders Pvt Ltd,VGKKM8421U,Unknown,Unknown,,5,CIN-786173|EPF-545779|ESI-563963|GSTIN-362214|PAN_REG-47391
ENT-2448,Prime Logistics Pvt Ltd,VGZZL7148R,Unknown,Unknown,,5,CIN-844248|EPF-984796|ESI-976315|GSTIN-447292|PAN_REG-42496
ENT-2449,Sunrise Technologies Pvt Ltd,VHCJU5936Z,Unknown,Unknown,,5,CIN-630042|EPF-600564|ESI-705666|GSTIN-847863|PAN_REG-474990
ENT-2450,Acme Fabrication Limited,VHDNN8247B,Unknown,Unknown,,5,CIN-498501|GSTIN-109940|IEC-460761|PAN_REG-492541|UDYAM-884185
ENT-2451,Pioneer Logistics Pvt Ltd,VHPPF9198O,Unknown,Unknown,,6,CIN-655835|EPF-305890|ESI-963317|GSTIN-800753|PAN_REG-33931|UDYAM-783051
ENT-2452,Sunrise Fabrication LLP,VHQJE1408F,Unknown,Unknown,,4,CIN-974736|ESI-365534|GSTIN-162277|PAN_REG-333662
ENT-2453,Global Fabrication Limited,VHYFL2127U,Unknown,Unknown,,3,CIN-757075|EPF-149330|PAN_REG-730964
ENT-2454,Balaji Enterprises Pvt Ltd,VHYSR6350H,Unknown,Unknown,,5,CIN-191481|EPF-731855|IEC-700071|PAN_REG-679391|UDYAM-232610
ENT-2455,Prime Logistics Limited,VIFTO2948X,Unknown,Unknown,,5,CIN-831413|EPF-536717|ESI-878717|GSTIN-36068|PAN_REG-492346
ENT-2456,Dynamic Corp LLP,VIGAH2462O,Unknown,Unknown,,4,CIN-97208|EPF-568349|GSTIN-216283|PAN_REG-957227
ENT-2457,Om Corp Pvt Ltd,VIJVE9053J,Unknown,Unknown,,4,CIN-888757|EPF-937100|GSTIN-908871|PAN_REG-684388
ENT-2458,Shree Enterprises Limited,VIPRF3387F,Unknown,Unknown,,4,CIN-250780|EPF-730839|GSTIN-294609|PAN_REG-979857
ENT-2459,Tech Technologies LLP,VIPWU1528Q,Unknown,Unknown,,6,CIN-943477|EPF-538482|ESI-875473|GSTIN-944060|PAN_REG-685076|UDYAM-60297
ENT-2460,Prime Industries LLP,VJAHD2653I,Unknown,Unknown,,5,CIN-101639|EPF-289911|GSTIN-678390|PAN_REG-640318|UDYAM-979703
ENT-2461,Sunrise Traders Pvt Ltd,VJFSE1291Q,Unknown,Unknown,,6,CIN-615896|EPF-752444|ESI-362643|GSTIN-826593|PAN_REG-532817|UDYAM-898554
ENT-2462,Acme Logistics Limited,VJLLD2077K,Unknown,Unknown,,4,EPF-326140|GSTIN-176959|PAN_REG-843509|UDYAM-434964
ENT-2463,Pioneer Industries Limited,VJOFY5090W,Unknown,Unknown,,4,CIN-891651|GSTIN-721358|PAN_REG-512042|UDYAM-898566
ENT-2464,Tech Logistics Limited,VJQGV2010W,Unknown,Unknown,,5,CIN-844655|GSTIN-186087|IEC-21189|PAN_REG-296150|UDYAM-788305
ENT-2465,Balaji Traders Pvt Ltd,VJRHI6121P,Unknown,Unknown,,7,CIN-666567|EPF-58609|ESI-116461|GSTIN-994472|IEC-924137|PAN_REG-210630|UDYAM-613516
ENT-2466,Shree Logistics LLP,VJTOL8265L,Unknown,Unknown,,5,CIN-265204|EPF-995702|ESI-902590|GSTIN-838321|PAN_REG-554032
ENT-2467,Pioneer Fabrication LLP,VJWKY8796K,Unknown,Unknown,,4,CIN-109747|EPF-492949|GSTIN-888140|PAN_REG-754189
ENT-2468,Stellar Traders Pvt Ltd,VKDZW9412N,Unknown,Unknown,,4,CIN-824534|EPF-162998|GSTIN-248708|PAN_REG-980795
ENT-2469,Acme Ventures Pvt Ltd,VKJFA7914G,Unknown,Unknown,,6,CIN-362532|EPF-110354|GSTIN-925052|IEC-851714|PAN_REG-612453|UDYAM-929547
ENT-2470,Sunrise Logistics Pvt Ltd,VKKMZ5825E,Unknown,Unknown,,5,CIN-810534|ESI-330226|GSTIN-862337|PAN_REG-730410|UDYAM-329845
ENT-2471,Global Ventures Limited,VKMMG6919C,Unknown,Unknown,,5,CIN-444883|ESI-294435|GSTIN-24571|PAN_REG-552431|UDYAM-70626
ENT-2472,Apex Corp Limited,VKWQJ9477E,Unknown,Unknown,,5,CIN-357416|EPF-951988|ESI-814556|GSTIN-865257|UDYAM-157949
ENT-2473,Balaji Corp Limited,VKZXJ3661X,Unknown,Unknown,,4,CIN-554003|GSTIN-824755|PAN_REG-315960|UDYAM-142708
ENT-2474,Metro Solutions Pvt Ltd,VLAJQ8936H,Unknown,Unknown,,3,CIN-11654|PAN_REG-200522|UDYAM-522023
ENT-2475,Acme Fabrication Pvt Ltd,VLFTE1138E,Unknown,Unknown,,4,CIN-611347|GSTIN-16899|PAN_REG-341774|UDYAM-409145
ENT-2476,Om Ventures LLP,VLKHW8263U,Unknown,Unknown,,3,CIN-561642|GSTIN-607681|PAN_REG-16164
ENT-2477,Shree Logistics Limited,VLRRI2176G,Unknown,Unknown,,6,CIN-940696|EPF-56655|ESI-237010|GSTIN-768344|PAN_REG-783724|UDYAM-942261
ENT-2478,Pioneer Traders LLP,VLXHG8439Y,Unknown,Unknown,,4,CIN-353184|ESI-546347|IEC-94429|PAN_REG-251379
ENT-2479,Metro Enterprises Pvt Ltd,VMOSC2002L,Unknown,Unknown,,6,CIN-710949|EPF-653446|ESI-988522|GSTIN-645603|PAN_REG-129446|UDYAM-699426
ENT-2480,Metro Enterprises LLP,VMWDZ9670G,Unknown,Unknown,,5,CIN-620928|EPF-900014|ESI-822562|GSTIN-562816|PAN_REG-98872
